Date;Time;Lat;Lon;Dep;M;MT;Region
04/06/2021;15:17:50.661;0.33 N;126.27 E;42;4.6;-;Northern Molucca Sea (Status: confirmed)
04/06/2021;15:09:35.243;7.97 S;117.92 E;25;3.2;-;Bali Sea (Status: confirmed)
04/06/2021;14:50:18.882;0.27 N;122.22 E;165;3.8;-;Minahassa Peninsula, Sulawesi (Status: confirmed)
04/06/2021;14:26:47.883;0.02 N;96.63 E;12;4.4;-;Off West Coast of Northern Sumatra (Status: confirmed)
04/06/2021;14:25:32.281;0.39 N;126.26 E;10;3.8;-;Northern Molucca Sea (Status: confirmed)
04/06/2021;14:07:59.084;0.40 N;126.27 E;10;4.4;-;Northern Molucca Sea (Status: confirmed)
04/06/2021;13:45:16.271;0.41 N;126.28 E;26;5.5;Yes;Northern Molucca Sea (Status: confirmed)
04/06/2021;13:34:42.174;0.10 N;96.78 E;13;4.7;-;Off West Coast of Northern Sumatra (Status: confirmed)
04/06/2021;13:00:08.304;8.38 S;116.08 E;13;4.3;-;Sumbawa Region, Indonesia (Status: confirmed)
04/06/2021;12:36:14.629;0.33 N;126.40 E;11;3.6;-;Northern Molucca Sea (Status: confirmed)
04/06/2021;12:33:04.738;0.28 N;126.24 E;10;3.3;-;Northern Molucca Sea (Status: confirmed)
04/06/2021;12:24:16.777;0.29 N;126.43 E;10;4.2;-;Northern Molucca Sea (Status: confirmed)
04/06/2021;12:23:47.885;9.12 S;118.10 E;72;4.3;-;Sumbawa Region, Indonesia (Status: confirmed)
04/06/2021;11:47:34.778;0.37 N;126.38 E;10;4.3;-;Northern Molucca Sea (Status: confirmed)
04/06/2021;11:35:39.462;2.02 N;126.50 E;10;3.2;-;Northern Molucca Sea (Status: confirmed)
04/06/2021;11:02:23.580;1.19 N;127.33 E;108;4.5;-;Halmahera, Indonesia (Status: confirmed)
04/06/2021;10:52:55.143;1.47 N;98.87 E;66;3.3;-;Northern Sumatra, Indonesia (Status: confirmed)
04/06/2021;09:25:48.032;0.24 N;126.35 E;10;3.9;-;Northern Molucca Sea (Status: confirmed)
04/06/2021;08:57:32.472;6.33 S;130.02 E;10;4.4;-;Banda Sea (Status: confirmed)
04/06/2021;08:46:25.892;2.60 N;98.79 E;10;2.6;-;Northern Sumatra, Indonesia (Status: confirmed)
04/06/2021;08:43:07.683;2.48 N;98.86 E;10;2.7;-;Northern Sumatra, Indonesia (Status: confirmed)
04/06/2021;07:47:31.390;0.91 N;121.97 E;27;3.2;-;Minahassa Peninsula, Sulawesi (Status: confirmed)
04/06/2021;06:40:56.068;9.97 S;118.52 E;10;3.2;-;Sumbawa Region, Indonesia (Status: confirmed)
04/06/2021;03:31:09.817;0.22 N;126.44 E;10;4.0;-;Northern Molucca Sea (Status: confirmed)
04/06/2021;03:23:53.413;0.35 N;126.40 E;10;3.6;-;Northern Molucca Sea (Status: confirmed)
04/06/2021;00:45:34.234;5.56 N;126.59 E;127;4.3;-;Mindanao, Philippines (Status: confirmed)
04/06/2021;00:28:39.385;0.40 S;135.20 E;10;4.6;Yes;Irian Jaya Region, Indonesia (Status: confirmed)
03/06/2021;23:07:15.640;0.81 N;126.07 E;10;3.9;-;Northern Molucca Sea (Status: confirmed)
03/06/2021;23:01:46.043;2.86 N;128.19 E;144;3.9;-;Halmahera, Indonesia (Status: confirmed)
03/06/2021;22:52:47.032;0.41 N;126.35 E;14;3.2;-;Northern Molucca Sea (Status: confirmed)
03/06/2021;21:59:30.122;8.51 S;117.45 E;10;3.2;-;Sumbawa Region, Indonesia (Status: confirmed)
03/06/2021;20:24:31.563;0.37 N;127.34 E;88;2.4;-;Halmahera, Indonesia (Status: confirmed)
03/06/2021;20:16:57.226;0.66 N;126.39 E;31;2.7;-;Northern Molucca Sea (Status: confirmed)
03/06/2021;20:11:22.808;0.53 N;126.51 E;90;2.9;-;Northern Molucca Sea (Status: confirmed)
03/06/2021;19:59:55.536;0.44 N;126.21 E;10;3.1;-;Northern Molucca Sea (Status: confirmed)
03/06/2021;19:17:05.509;0.42 N;126.49 E;23;3.5;-;Northern Molucca Sea (Status: confirmed)
03/06/2021;19:12:08.474;8.10 S;123.94 E;143;2.6;-;Flores Region, Indonesia (Status: confirmed)
03/06/2021;18:57:03.669;1.65 N;99.45 E;148;3.5;-;Northern Sumatra, Indonesia (Status: confirmed)
03/06/2021;18:55:11.482;0.38 N;126.21 E;10;3.4;-;Northern Molucca Sea (Status: confirmed)
03/06/2021;18:51:04.304;0.34 N;126.42 E;10;3.3;-;Northern Molucca Sea (Status: confirmed)
03/06/2021;18:51:01.468;7.97 S;117.58 E;22;2.3;-;Bali Sea (Status: confirmed)
03/06/2021;18:01:44.168;5.57 S;104.95 E;102;2.3;-;Southern Sumatra, Indonesia (Status: confirmed)
03/06/2021;17:31:09.435;2.80 N;98.49 E;10;2.8;-;Northern Sumatra, Indonesia (Status: confirmed)
03/06/2021;16:35:29.428;0.32 N;126.39 E;20;3.5;-;Northern Molucca Sea (Status: confirmed)
03/06/2021;16:28:17.405;2.19 N;126.76 E;10;4.1;-;Northern Molucca Sea (Status: confirmed)
03/06/2021;16:18:12.728;0.39 N;126.40 E;13;3.6;-;Northern Molucca Sea (Status: confirmed)
03/06/2021;15:27:18.347;0.27 N;126.48 E;10;3.8;-;Northern Molucca Sea (Status: confirmed)
03/06/2021;15:18:59.959;0.34 N;126.32 E;10;3.2;-;Northern Molucca Sea (Status: confirmed)
03/06/2021;14:22:06.927;0.26 N;126.42 E;10;3.4;-;Northern Molucca Sea (Status: confirmed)
03/06/2021;13:53:51.644;0.37 N;126.41 E;10;4.1;-;Northern Molucca Sea (Status: confirmed)
03/06/2021;13:35:32.786;0.35 N;126.49 E;10;3.4;-;Northern Molucca Sea (Status: confirmed)
03/06/2021;13:24:32.107;9.51 S;116.34 E;11;4.3;-;Sumbawa Region, Indonesia (Status: confirmed)
03/06/2021;13:21:43.327;0.31 N;126.28 E;10;3.5;-;Northern Molucca Sea (Status: confirmed)
03/06/2021;13:01:10.526;0.37 N;126.49 E;15;3.8;-;Northern Molucca Sea (Status: confirmed)
03/06/2021;12:03:01.573;0.36 N;126.41 E;10;4.2;-;Northern Molucca Sea (Status: confirmed)
03/06/2021;11:51:32.334;0.34 N;126.26 E;10;3.6;-;Northern Molucca Sea (Status: confirmed)
03/06/2021;11:19:00.638;0.30 N;126.40 E;10;4.8;-;Northern Molucca Sea (Status: confirmed)
03/06/2021;11:14:12.504;0.26 N;126.40 E;10;4.2;-;Northern Molucca Sea (Status: confirmed)
03/06/2021;11:11:36.439;0.36 N;126.36 E;10;3.4;-;Northern Molucca Sea (Status: confirmed)
03/06/2021;11:00:30.585;1.40 S;134.15 E;24;4.6;-;Irian Jaya Region, Indonesia (Status: confirmed)
03/06/2021;10:49:25.219;0.42 N;126.25 E;10;3.9;-;Northern Molucca Sea (Status: confirmed)
03/06/2021;10:36:23.783;0.29 N;126.35 E;10;3.5;-;Northern Molucca Sea (Status: confirmed)
03/06/2021;10:33:33.845;0.36 N;126.24 E;10;3.7;-;Northern Molucca Sea (Status: confirmed)
03/06/2021;10:28:17.826;0.24 N;126.28 E;11;4.2;-;Northern Molucca Sea (Status: confirmed)
03/06/2021;10:23:26.552;0.31 N;126.31 E;10;4.6;-;Northern Molucca Sea (Status: confirmed)
03/06/2021;10:21:36.089;0.36 N;126.37 E;10;4.6;-;Northern Molucca Sea (Status: confirmed)
03/06/2021;10:17:12.825;0.43 N;126.44 E;10;4.5;-;Northern Molucca Sea (Status: confirmed)
03/06/2021;10:09:59.613;0.41 N;126.23 E;36;6.1;Yes;Northern Molucca Sea (Status: confirmed)
03/06/2021;08:46:40.974;5.19 S;129.76 E;233;4.0;-;Banda Sea (Status: confirmed)
03/06/2021;04:36:09.149;8.36 S;118.86 E;150;3.6;-;Sumbawa Region, Indonesia (Status: confirmed)
03/06/2021;04:26:17.352;8.22 S;123.83 E;124;3.1;-;Flores Region, Indonesia (Status: confirmed)
03/06/2021;04:20:23.693;2.91 N;127.72 E;10;4.9;-;Northern Molucca Sea (Status: confirmed)
03/06/2021;03:46:50.437;2.54 S;129.46 E;10;2.8;-;Seram, Indonesia (Status: confirmed)
03/06/2021;03:24:22.516;1.38 N;98.92 E;70;3.1;-;Northern Sumatra, Indonesia (Status: confirmed)
03/06/2021;02:44:54.904;3.41 N;126.68 E;35;3.6;-;Talaud Islands, Indonesia (Status: confirmed)
03/06/2021;02:31:35.756;4.79 N;126.19 E;83;5.1;Yes;Talaud Islands, Indonesia (Status: confirmed)
03/06/2021;01:23:52.500;8.21 S;115.23 E;212;2.9;-;Bali Region, Indonesia (Status: confirmed)
02/06/2021;20:23:31.895;0.85 N;122.68 E;31;4.2;-;Minahassa Peninsula, Sulawesi (Status: confirmed)
02/06/2021;20:16:50.933;0.12 N;100.07 E;10;3.5;-;Northern Sumatra, Indonesia (Status: confirmed)
02/06/2021;19:07:02.911;3.67 S;129.00 E;104;3.8;-;Seram, Indonesia (Status: confirmed)
02/06/2021;18:38:18.424;5.62 N;95.35 E;12;3.8;-;Northern Sumatra, Indonesia (Status: confirmed)
02/06/2021;18:34:39.471;9.91 S;121.99 E;10;3.1;-;Savu Sea (Status: confirmed)
02/06/2021;18:22:36.511;0.22 S;123.66 E;32;3.9;-;Minahassa Peninsula, Sulawesi (Status: confirmed)
02/06/2021;18:13:27.824;5.07 N;127.31 E;110;4.7;-;Philippine Islands Region (Status: confirmed)
02/06/2021;17:53:46.376;7.95 S;117.84 E;26;3.3;-;Bali Sea (Status: confirmed)
02/06/2021;17:33:10.641;8.09 S;107.10 E;18;2.8;-;Java, Indonesia (Status: confirmed)
02/06/2021;16:22:00.439;1.47 S;119.50 E;10;2.7;-;Sulawesi, Indonesia (Status: confirmed)
02/06/2021;16:05:51.185;8.34 S;121.59 E;10;2.5;-;Flores Region, Indonesia (Status: confirmed)
02/06/2021;16:03:11.859;3.06 S;127.80 E;10;4.0;-;Seram, Indonesia (Status: confirmed)
02/06/2021;15:14:19.279;2.53 N;98.81 E;10;2.1;-;Northern Sumatra, Indonesia (Status: confirmed)
02/06/2021;14:13:14.904;0.63 S;131.38 E;10;3.6;-;Irian Jaya Region, Indonesia (Status: confirmed)
02/06/2021;13:55:54.754;8.93 S;121.00 E;76;2.6;-;Flores Region, Indonesia (Status: confirmed)
02/06/2021;13:10:12.782;0.45 S;121.98 E;10;3.2;-;Minahassa Peninsula, Sulawesi (Status: confirmed)
